id,province,carcolour,hp,gender,age,lic_years,pastclaims,claims,exp_years
3244,FS,Red,136,1,25,6,0,0,0.484599589
3245,GP,White,269,0,28,10,1,0,0.561259411
3246,GP,White,83,1,48,30,3,0,0.829568789
3247,WC,Green,156,0,27,9,1,0,1.166324435
3248,NW,Red,152,1,24,6,0,0,0.355920602
3249,WC,Black,132,0,43,25,2,0,0.427104723
3250,KZN,White,251,0,87,69,0,0,0.59137577
3251,KZN,White,203,0,27,9,1,0,0.876112252
3252,NW,Red,110,0,81,62,0,0,1.133470226
3253,FS,Red,276,0,22,3,1,0,1.051334702
3254,WC,Black,175,1,52,34,5,0,0.574948665
3255,WC,White,134,1,22,4,1,1,1.35797399
3257,NW,Yellow,143,1,34,14,2,2,1.637234771
3258,GP,Black,126,1,78,60,1,0,0.802190281
3259,KZN,Blue,204,0,62,43,1,0,0.566735113
3260,EC,Silver,71,0,42,24,1,0,0.602327173
3262,WC,White,74,1,24,6,1,0,0.722792608
3263,MP,Black,142,1,28,10,1,0,0.616016427
3264,WC,Red,170,0,45,27,1,0,0.706365503
3265,EC,Silver,256,0,58,39,1,0,0.432580424
3266,GP,White,89,0,79,61,2,0,0.470910335
3267,KZN,White,103,0,46,28,1,0,0.714579055
3268,WC,Red,218,1,18,0,2,0,1.201916496
3269,FS,White,89,0,50,31,0,0,0.525667351
3270,GP,Black,63,1,20,1,0,0,1.344284736
3271,WC,Red,67,0,27,8,0,0,0.465434634
3272,GP,White,201,0,41,22,1,0,0.320328542
3273,KZN,White,75,0,29,10,0,1,1.051334702
3274,GP,Green,169,0,38,20,0,0,0.665297741
3275,NC,Yellow,85,0,31,13,1,1,0.889801506
3276,MP,Red,93,0,45,27,0,0,0.635181383
3277,WC,Black,98,0,46,28,1,0,0.772073922
3278,FS,Silver,198,0,32,13,2,0,1.308692676
3279,WC,Red,88,0,67,49,1,0,0.602327173
3280,EC,White,56,0,58,40,1,1,0.654346338
3281,EC,Red,125,0,41,22,1,0,0.514715948
3282,GP,Silver,128,1,30,12,2,0,1.130732375
3283,KZN,Silver,144,0,62,44,2,1,0.687200548
3284,NC,White,164,0,32,13,1,0,0.490075291
3286,LIM,Red,94,1,22,4,0,0,1.095140315
3287,NW,White,51,0,82,64,0,0,1.11430527
3288,WC,Black,117,1,84,66,1,0,0.936344969
3289,WC,Black,41,1,56,38,1,0,1.07871321
3290,MP,Black,197,0,59,41,0,0,1.07871321
3291,WC,Silver,65,1,56,38,1,0,0.796714579
3292,FS,Silver,59,1,58,39,0,0,0.336755647
3293,WC,Silver,121,0,67,47,3,0,1.155373032
3294,WC,Yellow,177,0,58,40,1,1,0.783025325
3295,WC,White,127,0,68,50,0,0,0.933607118
3296,WC,Red,160,1,18,0,2,0,0.503764545
3297,WC,White,122,0,31,13,2,1,0.684462697
3298,NW,Red,146,1,40,22,1,0,0.709103354
3299,EC,Blue,170,0,44,26,2,0,0.596851472
3300,WC,Yellow,202,1,58,40,3,0,0.706365503
3301,WC,Green,105,0,33,15,0,0,1.136208077
3302,WC,Silver,94,0,63,44,1,0,1.292265572
3303,KZN,Red,248,0,18,0,0,0,0.030116359
3304,FS,Red,78,1,22,3,1,0,0.936344969
3305,WC,White,46,1,70,52,1,0,1.349760438
3306,WC,Blue,97,1,78,60,0,0,0.698151951
3307,GP,Yellow,87,0,38,20,1,0,1.00752909
3308,FS,Silver,177,0,27,9,1,0,0.605065024
3309,EC,Red,54,1,75,57,2,1,1.368925394
3310,NW,Black,92,1,20,2,4,0,0.31211499
3311,GP,White,200,0,22,4,1,0,0.531143053
3312,EC,Silver,69,1,23,5,0,1,0.6954141
3313,WC,Silver,57,0,39,20,1,0,1.108829569
3314,FS,Black,129,0,67,49,1,0,0.375085558
3315,KZN,Green,41,1,62,44,2,0,0.457221081
3316,KZN,White,207,1,67,49,0,0,0.429842574
3317,FS,Yellow,478,0,76,58,0,0,1.207392197
3318,NW,Red,218,1,77,59,3,0,0.399726215
3319,WC,Yellow,121,0,85,67,1,0,1.28678987
3320,MP,Black,44,0,79,61,1,0,0.501026694
3321,FS,Yellow,86,1,64,45,1,0,1.347022587
3322,WC,Silver,68,0,49,31,3,0,0.717316906
3323,WC,Blue,100,1,60,42,1,0,0.399726215
3324,GP,Blue,41,1,61,43,1,0,0.722792608
3325,WC,Blue,132,0,58,40,1,0,1.023956194
3326,KZN,Green,49,1,23,5,2,0,1.119780972
3327,GP,White,108,0,29,10,2,0,0.821355236
3328,WC,Silver,44,1,27,8,3,0,0.388774812
3329,GP,White,187,1,87,68,1,0,0.755646817
3330,EC,Black,81,1,53,34,0,0,0.637919233
3331,KZN,White,180,0,67,49,1,0,0.492813142
3332,NW,Black,109,1,64,46,4,0,1.034907598
3333,MP,Black,266,1,69,51,0,0,0.572210815
3334,EC,White,123,0,37,18,0,0,0.698151951
3335,GP,Yellow,84,0,76,58,0,0,0.216290212
3336,WC,White,182,0,25,7,2,0,0.473648186
3337,KZN,Silver,251,0,23,4,1,0,0.922655715
3338,WC,White,182,0,27,8,1,0,0.6954141
3339,NW,Black,131,1,52,33,0,0,0.454483231
3340,MP,Blue,183,1,83,65,3,0,0.536618754
3341,NW,Green,175,0,65,47,1,0,0.648870637
3342,KZN,Blue,208,0,30,12,4,0,0.941820671
3343,GP,White,144,1,77,59,1,0,1.207392197
3344,KZN,Silver,140,1,40,21,0,0,0.550308008
3345,KZN,Black,189,0,25,6,1,0,0.125941136
3346,EC,Red,130,0,81,62,1,0,1.117043121
3347,KZN,Blue,129,0,73,55,0,0,0.580424367
3348,GP,White,135,1,74,56,1,0,1.108829569
3349,NW,Red,75,1,36,18,0,0,1.270362765
3350,EC,White,264,1,77,59,0,0,1.002053388
3351,GP,White,88,1,78,60,2,0,0.728268309
3352,KZN,White,67,1,26,8,0,1,0.572210815
3353,EC,White,69,0,29,10,0,0,0.364134155
3354,EC,Yellow,53,0,80,62,2,0,1.199178645
3355,WC,Green,233,0,50,32,1,0,0.687200548
3356,EC,Red,66,1,21,3,2,0,0.495550992
3357,FS,Green,86,1,59,41,0,0,1.002053388
3358,KZN,White,72,0,22,4,3,0,1.070499658
3359,EC,White,110,1,40,21,0,0,0.563997262
3360,MP,Yellow,126,1,46,27,0,1,0.490075291
3361,KZN,Blue,87,1,39,21,1,0,0.27926078
3362,FS,White,99,1,26,7,1,0,0.807665982
3363,FS,Blue,105,1,52,34,1,0,0.665297741
3364,NW,Green,144,0,32,14,0,0,0.76659822
3365,NW,Silver,136,1,20,0,1,0,0.79945243
3366,FS,Blue,192,1,61,43,0,0,0.755646817
3367,WC,Green,85,1,19,0,3,0,0.728268309
3368,WC,Red,119,1,18,0,1,0,0.720054757
3369,GP,Black,91,1,75,57,3,0,0.692676249
3370,EC,Silver,92,0,54,35,4,0,0.588637919
3371,GP,White,128,0,68,49,1,0,0.438056126
3372,WC,White,194,0,27,9,1,1,0.473648186
3373,NW,White,90,0,40,21,0,1,0.741957563
3374,GP,Red,103,0,75,56,2,0,1.475701574
3375,GP,Green,131,1,35,17,2,0,0.854209446
3376,WC,White,149,0,21,3,0,0,0.580424367
3377,NW,Blue,140,0,48,29,0,0,0.774811773
3378,GP,White,83,1,75,56,1,0,0.616016427
3379,WC,Silver,164,1,47,29,2,0,0.837782341
3380,EC,White,215,0,38,20,0,0,0.750171116
3381,WC,Blue,103,1,60,42,1,0,0.750171116
3382,NW,White,47,1,21,2,3,1,0.741957563
3383,FS,Green,97,0,46,28,5,0,0.454483231
3384,WC,Blue,179,0,33,14,2,0,0.917180014
3385,WC,Red,106,0,54,36,3,0,0.443531828
3386,NW,White,189,1,44,26,1,0,0.999315537
3387,GP,Yellow,175,1,69,51,1,0,0.657084189
3388,GP,Red,63,0,21,2,2,0,0.616016427
3389,EC,White,170,0,79,61,2,0,0.621492129
3390,WC,Black,112,1,58,40,1,0,0.481861739
3391,MP,Silver,185,0,74,55,0,0,1.032169747
3392,GP,Red,134,0,18,0,2,1,0.429842574
3393,KZN,White,123,1,52,33,1,0,0.372347707
3394,EC,Silver,38,1,62,43,1,0,0.6954141
3395,GP,Silver,82,1,23,5,0,0,0.911704312
3396,MP,Red,181,0,47,29,2,0,1.226557153
3397,WC,Yellow,109,1,84,65,1,1,0.517453799
3398,GP,White,60,1,63,45,0,0,0.837782341
3399,FS,White,105,0,24,6,3,0,0.410677618
3400,MP,Silver,154,1,34,16,2,0,1.952087611
3401,GP,White,74,0,58,39,2,0,0.744695414
3402,MP,White,99,0,40,21,1,1,0.539356605
3403,GP,Red,178,1,54,35,0,0,1.144421629
3404,EC,Red,70,0,20,1,1,0,0.665297741
3405,WC,Red,126,0,31,13,0,0,1.037645448
3406,FS,Red,144,1,52,34,1,0,1.059548255
3407,EC,Green,177,0,24,5,0,0,0.594113621
3408,WC,Black,183,0,20,2,0,0,0.689938398
3409,EC,Red,71,0,75,56,0,0,1.262149213
3410,FS,Silver,94,1,34,16,0,0,0.435318275
3411,GP,Green,281,1,82,64,1,0,1.32238193
3412,NW,White,101,0,35,17,0,0,0.785763176
3413,WC,Silver,108,1,30,12,2,1,1.3908282
3414,NC,Red,238,1,23,5,1,0,0.495550992
3415,GP,Red,96,0,62,44,1,1,1.067761807
3416,KZN,White,233,0,70,52,1,0,1.04312115
3417,WC,Black,86,1,30,11,3,0,0.76659822
3418,FS,Red,177,1,47,29,1,0,0.706365503
3419,NW,Red,180,1,77,59,1,0,0.793976728
3420,WC,Red,93,0,82,63,1,0,0.741957563
3422,EC,Green,93,1,29,11,0,1,0.873374401
3423,GP,Yellow,115,1,26,7,1,0,0.684462697
3424,GP,Blue,147,1,84,66,3,0,0.440793977
3425,FS,Green,45,1,73,55,2,0,0.936344969
3426,WC,White,149,1,85,67,4,0,0.479123888
3427,MP,White,107,0,64,45,0,0,0.884325804
3428,WC,White,137,0,43,25,0,0,0.334017796
3430,WC,Yellow,171,0,87,68,1,0,0.432580424
3431,WC,White,210,0,35,16,4,0,0.506502396
3432,WC,Silver,211,0,39,21,2,0,0.829568789
3433,GP,White,107,1,76,58,1,0,0.572210815
3434,KZN,Red,61,1,34,16,1,0,0.678986995
3435,NC,White,154,0,79,61,1,0,0.774811773
3436,WC,Green,51,0,78,58,1,0,1.245722108
3437,FS,Red,47,1,18,0,5,0,0.550308008
3438,WC,Silver,168,1,32,12,0,0,0.689938398
3439,EC,Silver,125,1,30,11,1,0,0.271047228
3440,KZN,White,130,1,48,30,0,0,0.506502396
3441,NW,Red,172,1,31,12,1,0,2.29705681
3442,WC,White,73,0,44,26,0,0,0.856947296
3443,WC,Yellow,52,1,22,4,2,0,0.97467488
3444,GP,White,45,1,68,50,0,0,0.774811773
3446,WC,Green,91,0,49,31,0,0,0.892539357
3447,NW,White,94,0,39,21,1,0,0.887063655
3448,FS,Black,226,0,20,1,1,0,0.933607118
3449,FS,Black,203,1,23,4,3,0,0.873374401
3450,GP,White,73,1,73,55,2,0,0.648870637
3451,NW,Silver,96,0,30,10,1,0,0.492813142
3452,EC,Red,73,1,33,14,1,0,0.553045859
3453,WC,Silver,185,1,22,3,2,1,1.232032854
3454,GP,White,175,0,26,7,1,0,0.884325804
3455,GP,Black,75,1,64,46,1,0,1.177275838
3456,EC,White,228,0,81,63,3,0,1.100616016
3457,WC,Red,92,0,47,29,0,0,0.76659822
3458,KZN,Green,147,0,30,11,0,0,0.380561259
3459,GP,Black,175,0,60,41,1,1,1.656399726
3460,EC,Red,68,1,73,54,1,1,0.777549624
3461,MP,Black,54,0,47,29,1,0,0.774811773
3462,KZN,White,100,0,54,36,1,0,0.364134155
3463,KZN,Yellow,99,1,26,7,1,1,0.698151951
3464,GP,White,78,0,31,12,1,0,0.936344969
3465,GP,Green,124,1,68,50,1,0,0.511978097
3466,WC,Green,119,0,24,5,0,0,0.457221081
3467,EC,Silver,125,0,22,4,1,0,0.457221081
3468,WC,Black,135,1,33,14,1,1,0.355920602
3469,WC,Red,183,1,36,17,1,0,0.506502396
3470,WC,Black,119,0,19,1,1,0,1.119780972
3471,KZN,Black,120,1,60,40,0,0,0.807665982
3472,KZN,Blue,180,0,66,47,1,0,0.895277207
3473,EC,White,47,0,37,18,4,0,0.449007529
3474,LIM,Silver,238,1,36,17,2,0,1.204654346
3475,FS,White,177,1,26,8,2,0,0.514715948
3476,EC,Black,100,0,27,9,1,0,0.670773443
3477,WC,Black,39,1,80,61,1,0,1.248459959
3478,EC,White,126,0,75,56,3,0,0.533880903
3479,GP,Black,176,0,25,6,1,0,0.728268309
3480,WC,White,153,1,63,45,1,0,1.196440794
3481,WC,White,127,0,31,13,1,1,0.988364134
3482,NW,White,60,0,28,10,1,0,1.152635181
3483,NW,Blue,189,0,22,3,1,0,0.651608487
3484,WC,Yellow,264,1,21,2,1,0,0.832306639
3485,GP,Green,263,1,30,12,5,1,1.152635181
3486,EC,Black,56,1,70,52,0,0,0.802190281
3487,GP,White,216,0,65,47,1,0,0.681724846
3488,WC,White,48,1,22,3,2,0,0.396988364
3489,WC,Black,101,1,82,64,2,0,1.212867899
3490,FS,White,160,1,20,2,0,0,1.166324435
3491,WC,Red,43,1,54,35,2,0,0.758384668
3492,WC,White,93,1,48,30,1,1,0.76659822
3493,WC,Black,120,1,26,8,1,0,1.095140315
3494,FS,Green,236,0,50,31,1,0,1.25119781
3495,KZN,Yellow,149,0,48,29,0,0,1.004791239
3496,GP,Blue,81,0,54,35,0,0,0.344969199
3497,WC,Red,148,1,50,32,0,0,0.813141684
3498,GP,White,151,1,28,9,0,0,1.2183436
3499,KZN,Black,103,1,29,11,0,0,0.758384668
3500,KZN,Silver,86,0,46,28,0,0,0.41615332
3501,WC,Black,59,1,32,12,1,0,0.804928131
3502,GP,Red,179,0,80,61,1,0,0.569472964
3503,WC,White,93,0,22,4,1,0,0.832306639
3504,KZN,Red,137,1,50,31,1,0,0.45174538
3505,EC,Silver,74,1,73,54,3,0,0.750171116
3506,MP,White,105,1,41,22,1,0,0.739219713
3507,EC,Black,175,0,47,29,2,0,0.665297741
3508,WC,Silver,127,0,38,19,0,0,1.527720739
3509,KZN,Black,204,1,21,2,1,1,1.11156742
3511,WC,White,161,1,51,32,0,0,1.032169747
3512,WC,Silver,194,0,47,29,1,0,0.711841205
3513,WC,Red,86,1,21,3,2,0,1.152635181
3514,WC,Black,160,0,73,55,1,0,0.930869268
3515,NW,Red,40,0,82,64,1,0,1.2183436
3516,KZN,Green,98,1,50,32,0,0,0.55578371
3517,NW,White,164,1,34,15,2,0,0.722792608
3518,WC,Red,237,0,76,58,0,0,0.339493498
3519,KZN,Red,89,1,65,46,1,0,0.950034223
3520,WC,White,71,0,80,62,0,0,1.215605749
3521,WC,White,80,1,31,13,1,0,0.971937029
3522,MP,Silver,57,0,81,63,0,0,0.750171116
3523,WC,Red,165,0,80,62,3,0,0.635181383
3524,WC,Red,142,1,72,54,2,1,1.760438056
3525,WC,Black,208,0,82,63,1,0,0.394250513
3526,MP,White,134,0,69,51,0,0,0.898015058
3527,KZN,White,305,0,50,32,1,0,0.985626283
3528,WC,White,123,0,21,3,1,0,0.588637919
3529,KZN,Yellow,167,1,40,21,0,0,0.728268309
3530,MP,White,160,0,84,65,0,0,0.928131417
3531,GP,Green,110,0,23,4,1,0,0.706365503
3532,KZN,Black,200,0,31,12,5,0,0.355920602
3533,GP,Red,222,1,61,43,1,1,1.169062286
3534,MP,White,109,1,24,6,0,0,0.733744011
3535,WC,White,197,1,56,38,1,0,0.509240246
3536,NW,White,135,1,64,46,1,0,1.278576318
3537,GP,Yellow,94,1,18,0,1,0,0.38329911
3538,WC,Blue,110,1,63,44,0,0,1.00752909
3539,GP,Black,187,0,82,64,1,0,1.045859001
3540,GP,Black,46,1,24,5,1,0,1.048596851
3541,GP,White,100,1,21,3,0,1,0.988364134
3542,WC,Yellow,271,0,74,56,2,1,1.103353867
3543,WC,Red,105,0,52,34,0,0,0.651608487
3544,WC,Black,65,0,36,18,0,0,0.922655715
3545,NW,White,82,1,52,33,1,0,0.45174538
3546,NW,White,243,0,18,0,2,0,0.31211499
3547,GP,White,70,0,81,62,5,1,1.026694045
3548,WC,Red,102,1,44,26,0,0,0.783025325
3549,FS,Silver,102,1,20,2,0,0,1.336071184
3550,KZN,Red,102,1,72,53,1,0,0.432580424
3551,WC,Green,72,0,50,31,1,0,0.93908282
3552,FS,White,119,1,46,28,1,0,1.467488022
3554,WC,White,106,1,86,68,0,0,0.851471595
3555,KZN,Black,42,0,34,16,0,0,0.648870637
3556,GP,Black,226,1,51,33,0,1,1.363449692
3557,NW,White,102,1,35,17,1,0,0.752908966
3559,FS,Green,180,0,25,6,1,0,0.892539357
3560,KZN,Black,191,1,29,11,1,0,0.484599589
3561,MP,White,86,1,26,8,0,0,0.878850103
3562,GP,White,115,1,23,4,2,0,2.666666667
3563,EC,White,184,1,27,9,1,0,0.925393566
3564,KZN,White,109,0,41,23,2,0,0.796714579
3565,NW,Red,96,1,19,0,1,0,0.826830938
3566,FS,Green,71,1,81,63,3,0,1.073237509
3567,MP,Red,217,1,78,60,1,0,0.561259411
3568,GP,Silver,81,1,19,1,3,0,0.818617385
3569,NW,Silver,119,0,41,23,1,0,0.498288843
3570,NW,White,69,0,27,9,0,0,0.769336071
3571,FS,Yellow,402,1,53,35,0,0,0.501026694
3572,FS,Black,39,0,52,33,0,0,0.443531828
3573,FS,Black,77,1,41,21,1,0,0.473648186
3574,WC,Red,37,1,66,47,1,0,0.637919233
3575,NC,Yellow,75,0,32,13,0,0,0.528405202
3576,NW,Silver,119,1,70,52,1,0,0.90349076
3577,WC,White,91,1,70,52,1,0,0.257357974
3578,FS,White,94,0,47,28,2,0,1.103353867
3579,GP,White,162,0,63,45,1,0,0.980150582
3580,WC,Green,72,1,23,5,1,1,1.270362765
3581,NW,Red,155,1,62,44,1,0,0.960985626
3582,WC,Silver,139,1,33,15,1,0,1.034907598
3583,KZN,Red,73,1,84,66,0,0,1.35523614
3584,NW,Silver,171,0,71,51,2,0,0.76659822
3585,EC,Black,89,1,62,44,2,1,0.698151951
3586,NW,Green,199,1,67,49,2,0,0.673511294
3587,WC,Black,131,1,29,9,1,0,0.673511294
3588,GP,Blue,57,0,50,32,1,0,0.783025325
3589,EC,Silver,72,1,41,22,1,0,0.988364134
3590,GP,White,65,1,69,51,3,0,0.930869268
3591,WC,Black,101,0,74,55,2,0,0.498288843
3592,WC,Yellow,59,0,43,24,1,0,0.605065024
3593,KZN,White,45,1,64,46,3,0,1.338809035
3594,WC,White,196,1,42,23,1,0,0.689938398
3595,GP,Blue,138,1,35,16,0,0,0.668035592
3596,WC,White,110,0,84,64,4,0,0.813141684
3597,GP,White,196,1,26,7,1,0,0.484599589
3598,WC,White,147,1,78,60,1,0,0.227241615
3599,WC,Black,184,1,71,52,1,0,1.193702943
3600,NW,Black,105,0,28,10,2,0,1.262149213
3601,GP,Blue,168,0,18,0,1,0,0.733744011
3602,NC,White,253,0,25,7,1,0,0.544832307
3603,WC,Red,186,0,38,20,1,0,0.848733744
3604,NW,Yellow,371,0,56,37,4,0,0.438056126
3605,NW,White,134,1,81,62,1,0,1.11156742
3606,NW,Red,141,0,32,13,2,0,0.377823409
3607,GP,Silver,170,1,67,48,0,0,1.054072553
3608,WC,Red,151,1,76,58,1,0,0.514715948
3609,WC,Red,154,1,77,59,1,0,1.248459959
3610,NW,White,190,1,64,46,1,0,1.226557153
3611,GP,White,132,1,51,32,1,0,1.127994524
3612,MP,White,112,1,55,36,2,0,0.668035592
3613,NW,Black,117,0,81,62,1,0,1.086926762
3614,KZN,Red,50,0,35,17,0,0,0.605065024
3615,KZN,White,118,1,26,8,1,0,0.728268309
3616,FS,Black,286,1,53,33,1,0,0.810403833
3617,EC,Red,62,0,67,48,0,0,0.725530459
3618,GP,White,356,1,27,7,1,0,1.081451061
3619,WC,Black,220,0,45,26,2,0,0.577686516
3620,GP,Silver,121,1,61,42,1,0,0.547570157
3621,WC,Blue,54,1,18,0,0,0,1.941136208
3622,EC,Blue,71,1,57,38,1,0,0.777549624
3623,GP,White,78,0,73,54,0,0,0.747433265
3624,GP,Black,118,0,71,53,0,0,0.574948665
3625,EC,Black,164,0,33,14,1,0,1.023956194
3626,FS,Black,92,0,71,53,1,0,1.185489391
3627,GP,White,129,0,45,27,0,0,0.41615332
3628,KZN,Yellow,119,0,62,44,2,0,0.783025325
3629,WC,White,79,0,37,19,1,0,0.484599589
3630,WC,Silver,104,1,77,59,2,0,0.517453799
3631,KZN,White,145,0,52,34,0,0,1.259411362
3632,MP,Black,51,0,68,50,1,0,1.133470226
3633,GP,Silver,71,0,34,15,1,0,0.90349076
3634,EC,Blue,84,1,44,26,1,1,1.237508556
3635,KZN,Silver,170,0,63,45,1,0,1.374401095
3636,NW,White,172,0,64,45,1,0,0.97467488
3637,WC,White,223,0,85,67,0,0,0.810403833
3638,WC,Red,157,1,22,4,1,0,1.275838467
3639,NW,Red,96,0,65,47,2,0,0.459958932
3640,WC,Yellow,307,1,75,56,0,0,0.328542094
3641,WC,White,202,1,63,45,0,1,0.761122519
3642,GP,Red,303,1,41,21,0,0,0.780287474
3643,WC,White,84,0,72,54,0,0,0.796714579
3644,WC,Black,165,0,22,4,2,0,0.544832307
3645,EC,White,88,0,46,27,2,0,0.815879535
3646,KZN,Red,102,0,24,5,0,0,0.668035592
3647,KZN,Black,207,0,68,49,0,0,0.41889117
3648,NW,Blue,195,0,84,65,1,0,0.804928131
3649,WC,White,72,0,42,24,3,1,0.643394935
3650,NW,Red,198,1,62,44,1,0,0.5229295
3652,EC,Green,91,0,34,16,2,0,0.495550992
3653,GP,Red,44,0,87,68,0,0,0.700889802
3654,NW,White,151,1,36,18,0,0,0.720054757
3655,KZN,Red,64,1,43,25,1,0,0.454483231
3656,KZN,White,55,0,66,47,1,0,1.196440794
3657,GP,White,357,0,66,48,1,1,0.804928131
3658,GP,White,243,1,34,16,5,1,0.936344969
3659,GP,Red,148,0,86,67,1,0,0.676249144
3660,FS,White,85,0,65,46,1,0,0.506502396
3661,WC,Silver,140,1,84,65,1,0,0.837782341
3662,EC,Red,99,0,81,63,2,0,0.5229295
3663,WC,Silver,106,0,28,9,1,0,0.224503765
3664,KZN,Silver,171,1,36,17,0,0,0.657084189
3665,GP,Red,242,0,78,59,1,0,0.750171116
3666,KZN,Silver,51,1,61,43,1,0,0.481861739
3667,NW,Blue,113,0,44,25,1,0,0.651608487
3668,WC,White,116,0,73,55,1,0,1.341546886
3669,FS,Red,80,0,85,67,0,0,1.604380561
3670,KZN,Green,246,1,39,21,1,0,0.752908966
3671,GP,White,293,0,30,12,2,0,0.720054757
3672,GP,Red,100,1,21,2,2,0,0.796714579
3673,NW,Black,209,0,60,41,0,0,1.138945927
3674,WC,White,167,0,55,33,1,0,0.462696783
3675,WC,White,149,0,25,7,1,0,0.632443532
3676,KZN,White,155,1,21,3,0,0,0.424366872
3677,FS,Black,124,1,47,29,1,0,1.28678987
3678,KZN,White,103,1,45,27,1,0,1.073237509
3679,NC,White,185,0,23,4,0,0,0.547570157
3680,WC,Red,100,0,81,62,0,0,1.100616016
3681,FS,Green,64,0,37,16,1,0,1.160848734
3682,KZN,White,126,0,30,11,1,0,0.769336071
3683,NW,Green,223,0,25,7,0,0,0.580424367
3684,WC,Silver,86,1,53,34,2,0,0.955509925
3685,GP,White,165,1,84,66,0,0,0.848733744
3686,MP,Red,58,1,24,5,1,0,0.97467488
3687,NW,Silver,87,0,41,23,0,0,0.692676249
3688,WC,White,85,0,29,11,1,0,0.689938398
3689,WC,White,119,0,42,23,1,0,0.881587953
3690,WC,Yellow,94,1,72,54,0,0,1.267624914
3691,GP,Red,116,0,58,38,0,0,0.796714579
3692,GP,Red,191,1,24,6,1,0,1.081451061
3693,FS,White,105,0,38,20,0,0,0.793976728
3694,GP,Red,132,0,40,21,0,1,0.717316906
3695,EC,Blue,49,0,37,18,1,0,0.689938398
3696,MP,Red,134,1,30,9,3,0,0.73100616
3697,GP,White,108,0,19,0,1,0,1.158110883
3698,NW,Red,83,1,40,22,0,0,0.24366872
3699,WC,Red,192,0,21,2,2,0,0.432580424
3700,KZN,White,59,0,24,6,1,0,1.037645448
3701,EC,Green,516,1,20,2,0,0,0.678986995
3702,WC,Yellow,137,0,37,18,4,0,0.435318275
3703,FS,Yellow,89,1,36,18,2,0,1.404517454
3704,FS,Blue,148,1,37,19,3,0,1.125256674
3705,EC,White,168,1,61,43,1,0,0.651608487
3706,WC,White,41,0,78,58,1,0,1.04312115
3707,NW,Black,144,1,28,10,0,1,0.501026694
3708,WC,Black,195,0,28,9,3,1,1.470225873
3709,NC,White,186,0,79,60,0,0,0.561259411
3710,EC,White,122,0,44,25,0,1,0.919917864
3711,WC,Red,77,0,68,50,4,0,1.689253936
3712,LIM,Black,132,0,24,6,2,1,1.347022587
3713,WC,White,408,1,50,31,1,0,0.752908966
3714,WC,Green,190,1,50,32,0,1,0.859685147
3715,EC,White,134,0,29,8,1,0,0.514715948
3716,FS,White,154,1,18,0,0,0,0.553045859
3717,NW,White,60,1,67,49,1,0,0.747433265
3718,WC,Red,123,1,26,8,1,0,0.454483231
3719,GP,Red,102,1,43,24,1,0,0.925393566
3720,GP,White,65,1,24,6,1,0,0.911704312
3721,WC,White,50,1,83,64,1,0,0.999315537
3722,EC,Blue,168,1,35,17,0,0,1.14715948
3723,WC,Silver,104,0,23,4,0,2,1.207392197
3724,WC,Silver,187,0,30,11,1,0,1.270362765
3726,GP,Yellow,88,0,84,65,0,0,0.684462697
3727,GP,Blue,99,0,25,7,1,0,1.067761807
3728,WC,Red,200,1,65,46,0,0,1.152635181
3729,FS,Blue,111,1,79,61,2,0,1.01026694
3730,GP,Green,162,0,34,15,0,1,1.319644079
3731,NW,Yellow,102,1,38,19,2,0,0.503764545
3732,EC,Black,257,0,57,39,1,0,0.503764545
3733,KZN,Red,102,1,25,7,1,0,0.457221081
3734,WC,Black,121,1,65,47,1,0,0.908966461
3735,KZN,Red,116,0,29,8,0,0,0.741957563
3736,MP,White,91,1,86,68,1,0,0.854209446
3737,FS,Green,119,0,85,67,0,0,0.947296372
3738,KZN,Yellow,101,0,66,48,0,0,0.410677618
3739,GP,Red,122,0,85,66,3,0,1.169062286
3740,WC,White,115,1,49,31,1,0,0.725530459
3741,KZN,White,161,0,20,2,1,0,0.391512663
3742,EC,Black,66,0,50,31,3,0,1.464750171
3743,NW,White,102,0,81,62,1,0,0.449007529
3744,NW,Red,115,0,21,1,1,3,1.590691307
3745,WC,White,92,0,25,6,3,0,0.815879535
3746,KZN,Black,175,1,18,0,0,0,1.065023956
3747,WC,White,145,0,20,2,3,1,0.876112252
3748,GP,Green,147,0,33,15,1,0,1.297741273
3749,FS,White,168,1,25,7,1,0,1.776865161
3750,FS,White,139,0,73,54,4,0,0.284736482
3751,FS,White,173,0,42,23,1,0,1.204654346
3752,EC,Red,297,0,31,12,1,0,0.405201916
3753,NW,Blue,57,0,27,8,0,0,0.689938398
3754,KZN,White,84,1,75,57,1,0,1.117043121
3755,WC,Yellow,98,1,69,50,0,0,0.517453799
3756,WC,Silver,180,1,48,29,1,0,0.788501027
3757,GP,White,98,1,46,27,2,0,0.733744011
3758,KZN,Blue,202,1,25,7,1,0,0.325804244
3759,WC,Black,128,0,75,57,1,0,1.196440794
3760,WC,White,333,0,52,34,1,0,0.377823409
3761,WC,White,243,0,18,0,0,0,0.777549624
3762,WC,Silver,96,1,71,53,3,0,0.183436003
3763,GP,Black,108,0,43,25,2,0,1.423682409
3764,EC,Black,134,1,67,49,1,0,0.503764545
3766,NW,White,126,0,25,7,0,0,0.632443532
3767,WC,Green,147,1,39,20,0,0,1.180013689
3768,WC,White,159,0,28,9,3,0,0.301163587
3769,FS,Silver,68,1,80,61,1,0,0.807665982
